CURSO_ACADEMICO;LOCALIDAD;TIPO_CENTRO;CENTRO;ESTUDIO;TIPO_ESTUDIO;NOMBRE_CCAA_ALUMNO;SEXO;MOVILIDAD_SALIDA;DEDICACION;ALUMNOS_MATRICULADOS;FECHA_ACTUALIZACION
2024;Zaragoza;Facultad;Facultad de Educación;Grado: Magisterio en Educación Primaria;Grado;Navarra;Mujeres;No;Tiempo Completo;15;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Grado: Magisterio en Educación Primaria;Grado;Navarra;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Grado: Magisterio en Educación Primaria;Grado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;No Informado;Mujeres;No;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Movilidad para máster;Movilidad de entrada;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Aragón;Hombres;No;Tiempo Completo;9;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Aragón;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Aragón;Mujeres;No;Tiempo Completo;8;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Aragón;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;La Rioja;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;Murcia;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Andalucía;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Andalucía;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Hombres;No;Otra dedicación;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Hombres;No;Tiempo Completo;154;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Hombres;No;Tiempo Parcial;15;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Mujeres;No;Otra dedicación;6;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Mujeres;No;Tiempo Completo;234;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Mujeres;No;Tiempo Parcial;36;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Asturias;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Canarias;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Canarias;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Cantabria;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Castilla y Leon;Hombres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Castilla y Leon;Mujeres;No;Tiempo Completo;7;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Castilla y Leon;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Catalunya;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Catalunya;Mujeres;No;Tiempo Completo;6;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Ciudad autónoma de Melilla;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Comunidad Valenciana;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Extremadura;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Galicia;Mujeres;No;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;La Rioja;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;La Rioja;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;La Rioja;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Madrid;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Madrid;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Murcia;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Murcia;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Navarra;Hombres;No;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Navarra;Mujeres;No;Tiempo Completo;7;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;No Informado;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Pais Vasco;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Pais Vasco;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Pais Vasco;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Aragón;Hombres;No;Otra dedicación;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Aragón;Hombres;No;Tiempo Completo;16;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Aragón;Mujeres;No;Otra dedicación;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Aragón;Mujeres;No;Tiempo Completo;39;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Aragón;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Catalunya;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;La Rioja;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Navarra;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Clásicos;Grado;Navarra;Mujeres;No;Tiempo Completo;6;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Hombres;No;Otra dedicación;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Hombres;No;Tiempo Completo;64;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Hombres;Sí;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Mujeres;No;Otra dedicación;11;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Mujeres;No;Tiempo Completo;241;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Mujeres;Sí;Tiempo Completo;22;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Aragón;Mujeres;No;Tiempo Parcial;12;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Cantabria;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Cantabria;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Catalunya;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Catalunya;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Ciudad autónoma de Melilla;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Comunidad Valenciana;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;La Rioja;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Navarra;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Navarra;Mujeres;No;Tiempo Completo;9;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Navarra;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Navarra;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;No Informado;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Estudios Ingleses;Grado;Pais Vasco;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Hombres;No;Otra dedicación;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Hombres;No;Tiempo Completo;39;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Hombres;Sí;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Hombres;No;Tiempo Parcial;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Mujeres;No;Otra dedicación;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Mujeres;No;Tiempo Completo;159;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Mujeres;Sí;Tiempo Completo;11;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Aragón;Mujeres;No;Tiempo Parcial;5;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Canarias;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Castilla-La Mancha;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;La Rioja;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Navarra;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Navarra;Mujeres;No;Otra dedicación;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Navarra;Mujeres;No;Tiempo Completo;16;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Navarra;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filología Hispánica;Grado;Pais Vasco;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Andalucía;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Hombres;No;Otra dedicación;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Hombres;No;Tiempo Completo;71;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Hombres;Sí;Tiempo Completo;5;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Hombres;No;Tiempo Parcial;14;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Mujeres;No;Otra dedicación;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Mujeres;No;Tiempo Completo;76;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Mujeres;Sí;Tiempo Completo;6;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Aragón;Mujeres;No;Tiempo Parcial;8;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Asturias;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Catalunya;Hombres;No;Otra dedicación;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;La Rioja;Hombres;No;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Madrid;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Murcia;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Navarra;Hombres;No;Otra dedicación;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Navarra;Hombres;No;Tiempo Completo;6;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Navarra;Mujeres;No;Otra dedicación;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Navarra;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Filosofía;Grado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Aragón;Hombres;No;Otra dedicación;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Aragón;Hombres;No;Tiempo Completo;51;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Aragón;Hombres;Sí;Tiempo Completo;6;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Aragón;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Aragón;Mujeres;No;Otra dedicación;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Aragón;Mujeres;No;Tiempo Completo;12;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Aragón;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Baleares;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;La Rioja;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Geografía y Ordenación del Territorio;Grado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Andalucía;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Hombres;No;Otra dedicación;15;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Hombres;No;Tiempo Completo;202;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Hombres;Sí;Tiempo Completo;15;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Hombres;No;Tiempo Parcial;24;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Mujeres;No;Otra dedicación;6;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Mujeres;No;Tiempo Completo;131;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Mujeres;Sí;Tiempo Completo;15;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Aragón;Mujeres;No;Tiempo Parcial;17;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Asturias;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Asturias;Mujeres;No;Otra dedicación;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;4;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Catalunya;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Zaragoza;Facultad;Facultad de Filosofía y Letras;Grado: Historia;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;15/09/2024
